QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,ORDERDATE,STATUS,QTR_ID,PRODUCTLINE,CUSTOMERNAME,COUNTRY
36,70.3,9,2530.8,21/11/2004,Shipped,4,Ships,Classic Legends Inc.,USA
41,100.0,1,4100.0,22/11/2004,Shipped,4,Planes,Royale Belge,Belgium
45,100.0,2,4500.0,22/11/2004,Shipped,4,Vintage Cars,Royale Belge,Belgium
28,82.58,3,2312.24,22/11/2004,Shipped,4,Ships,Royale Belge,Belgium
30,62.16,1,1864.8,23/11/2004,Shipped,4,Motorcycles,"Tokyo Collectables, Ltd",Japan
27,100.0,2,2700.0,23/11/2004,Shipped,4,Planes,"Tokyo Collectables, Ltd",Japan
39,76.67,3,2990.13,23/11/2004,Shipped,4,Motorcycles,"Tokyo Collectables, Ltd",Japan
40,68.92,4,2756.8,23/11/2004,Shipped,4,Motorcycles,"Tokyo Collectables, Ltd",Japan
22,100.0,5,2200.0,23/11/2004,Shipped,4,Ships,"Tokyo Collectables, Ltd",Japan
27,76.31,6,2060.37,23/11/2004,Shipped,4,Planes,"Tokyo Collectables, Ltd",Japan
21,50.65,7,1063.65,23/11/2004,Shipped,4,Planes,"Tokyo Collectables, Ltd",Japan
50,57.86,8,2893.0,23/11/2004,Shipped,4,Planes,"Tokyo Collectables, Ltd",Japan
50,74.35,9,3717.5,23/11/2004,Shipped,4,Ships,"Tokyo Collectables, Ltd",Japan
27,84.39,10,2278.53,23/11/2004,Shipped,4,Motorcycles,"Tokyo Collectables, Ltd",Japan
45,96.92,11,4361.4,23/11/2004,Shipped,4,Planes,"Tokyo Collectables, Ltd",Japan
55,100.0,12,5500.0,23/11/2004,Shipped,4,Planes,"Tokyo Collectables, Ltd",Japan
55,100.0,13,5500.0,23/11/2004,Shipped,4,Vintage Cars,"Tokyo Collectables, Ltd",Japan
29,99.69,14,2891.01,23/11/2004,Shipped,4,Vintage Cars,"Tokyo Collectables, Ltd",Japan
55,71.25,15,3918.75,23/11/2004,Shipped,4,Ships,"Tokyo Collectables, Ltd",Japan
42,59.36,16,2493.12,23/11/2004,Shipped,4,Vintage Cars,"Tokyo Collectables, Ltd",Japan
44,95.93,1,4220.92,24/11/2004,Shipped,4,Classic Cars,Salzburg Collectables,Austria
55,65.45,1,3599.75,24/11/2004,Shipped,4,Classic Cars,"Australian Collectors, Co.",Australia
40,84.77,1,3390.8,24/11/2004,Shipped,4,Planes,Enaco Distributors,Spain
30,100.0,1,3000.0,24/11/2004,Shipped,4,Classic Cars,Reims Collectables,France
45,79.65,2,3584.25,24/11/2004,Shipped,4,Classic Cars,Salzburg Collectables,Austria
40,100.0,2,4000.0,24/11/2004,Shipped,4,Classic Cars,"Australian Collectors, Co.",Australia
44,84.88,2,3734.72,24/11/2004,Shipped,4,Classic Cars,Reims Collectables,France
55,100.0,2,5500.0,24/11/2004,Shipped,4,Motorcycles,Enaco Distributors,Spain
22,100.0,3,2200.0,24/11/2004,Shipped,4,Classic Cars,"Australian Collectors, Co.",Australia
25,52.32,3,1308.0,24/11/2004,Shipped,4,Classic Cars,Reims Collectables,France
39,59.16,3,2307.24,24/11/2004,Shipped,4,Vintage Cars,Enaco Distributors,Spain
38,100.0,3,3800.0,24/11/2004,Shipped,4,Motorcycles,Salzburg Collectables,Austria
36,100.0,4,3600.0,24/11/2004,Shipped,4,Classic Cars,Reims Collectables,France
30,100.0,4,3000.0,24/11/2004,Shipped,4,Classic Cars,"Australian Collectors, Co.",Australia
31,71.02,4,2201.62,24/11/2004,Shipped,4,Motorcycles,Salzburg Collectables,Austria
40,50.62,4,2024.8,24/11/2004,Shipped,4,Vintage Cars,Enaco Distributors,Spain
25,66.74,5,1668.5,24/11/2004,Shipped,4,Classic Cars,"Australian Collectors, Co.",Australia
29,100.0,5,2900.0,24/11/2004,Shipped,4,Motorcycles,Reims Collectables,France
30,88.6,5,2658.0,24/11/2004,Shipped,4,Planes,Enaco Distributors,Spain
34,100.0,5,3400.0,24/11/2004,Shipped,4,Planes,Salzburg Collectables,Austria
27,36.21,6,977.67,24/11/2004,Shipped,4,Classic Cars,Reims Collectables,France
32,100.0,6,3200.0,24/11/2004,Shipped,4,Motorcycles,Salzburg Collectables,Austria
42,100.0,6,4200.0,24/11/2004,Shipped,4,Classic Cars,"Australian Collectors, Co.",Australia
29,100.0,6,2900.0,24/11/2004,Shipped,4,Planes,Enaco Distributors,Spain
55,75.2,7,4136.0,24/11/2004,Shipped,4,Classic Cars,Salzburg Collectables,Austria
55,100.0,7,5500.0,24/11/2004,Shipped,4,Classic Cars,"Australian Collectors, Co.",Australia
55,87.75,7,4826.25,24/11/2004,Shipped,4,Planes,Enaco Distributors,Spain
55,100.0,8,5500.0,24/11/2004,Shipped,4,Motorcycles,Salzburg Collectables,Austria
26,55.95,8,1454.7,24/11/2004,Shipped,4,Motorcycles,"Australian Collectors, Co.",Australia
55,79.98,8,4398.9,24/11/2004,Shipped,4,Motorcycles,Enaco Distributors,Spain
41,100.0,9,4100.0,24/11/2004,Shipped,4,Motorcycles,Salzburg Collectables,Austria
39,40.4,9,1575.6,24/11/2004,Shipped,4,Classic Cars,"Australian Collectors, Co.",Australia
36,93.56,10,3368.16,24/11/2004,Shipped,4,Classic Cars,Salzburg Collectables,Austria
48,62.45,10,2997.6,24/11/2004,Shipped,4,Classic Cars,"Australian Collectors, Co.",Australia
38,100.0,11,3800.0,24/11/2004,Shipped,4,Classic Cars,"Australian Collectors, Co.",Australia
45,100.0,1,4500.0,25/11/2004,Shipped,4,Vintage Cars,Marseille Mini Autos,France
43,53.76,1,2311.68,25/11/2004,Shipped,4,Vintage Cars,Atelier graphique,France
40,56.91,2,2276.4,25/11/2004,Shipped,4,Vintage Cars,Marseille Mini Autos,France
30,100.0,3,3000.0,25/11/2004,Shipped,4,Vintage Cars,Marseille Mini Autos,France
21,100.0,4,2100.0,25/11/2004,Shipped,4,Vintage Cars,Marseille Mini Autos,France
26,63.43,5,1649.18,25/11/2004,Shipped,4,Classic Cars,Marseille Mini Autos,France
20,35.18,6,703.6,25/11/2004,Shipped,4,Vintage Cars,Marseille Mini Autos,France
29,59.53,7,1726.37,25/11/2004,Shipped,4,Classic Cars,Marseille Mini Autos,France
30,100.0,1,3000.0,29/11/2004,Shipped,4,Classic Cars,"Australian Collectors, Co.",Australia
25,100.0,1,2500.0,29/11/2004,Shipped,4,Classic Cars,Signal Gift Stores,USA
27,100.0,2,2700.0,29/11/2004,Shipped,4,Classic Cars,"Australian Collectors, Co.",Australia
24,100.0,2,2400.0,29/11/2004,Shipped,4,Classic Cars,Signal Gift Stores,USA
29,100.0,3,2900.0,29/11/2004,Shipped,4,Trucks and Buses,"Australian Collectors, Co.",Australia
42,36.11,3,1516.62,29/11/2004,Shipped,4,Vintage Cars,Signal Gift Stores,USA
45,100.0,4,4500.0,29/11/2004,Shipped,4,Trucks and Buses,"Australian Collectors, Co.",Australia
22,97.44,4,2143.68,29/11/2004,Shipped,4,Vintage Cars,Signal Gift Stores,USA
42,49.6,5,2083.2,29/11/2004,Shipped,4,Trucks and Buses,"Australian Collectors, Co.",Australia
24,87.24,5,2093.76,29/11/2004,Shipped,4,Classic Cars,Signal Gift Stores,USA
21,100.0,6,2100.0,29/11/2004,Shipped,4,Vintage Cars,"Australian Collectors, Co.",Australia
26,95.88,6,2492.88,29/11/2004,Shipped,4,Classic Cars,Signal Gift Stores,USA
21,58.95,7,1237.95,29/11/2004,Shipped,4,Vintage Cars,"Australian Collectors, Co.",Australia
50,100.0,8,5000.0,29/11/2004,Shipped,4,Trucks and Buses,"Australian Collectors, Co.",Australia
48,100.0,9,4800.0,29/11/2004,Shipped,4,Vintage Cars,"Australian Collectors, Co.",Australia
34,64.96,10,2208.64,29/11/2004,Shipped,4,Vintage Cars,"Australian Collectors, Co.",Australia
45,100.0,11,4500.0,29/11/2004,Shipped,4,Vintage Cars,"Australian Collectors, Co.",Australia
26,100.0,12,2600.0,29/11/2004,Shipped,4,Vintage Cars,"Australian Collectors, Co.",Australia
33,46.53,1,1535.49,01/12/2004,Shipped,4,Trucks and Buses,Muscle Machine Inc,USA
23,100.0,2,2300.0,01/12/2004,Shipped,4,Classic Cars,Muscle Machine Inc,USA
36,37.13,3,1336.68,01/12/2004,Shipped,4,Classic Cars,Muscle Machine Inc,USA
48,47.4,4,2275.2,01/12/2004,Shipped,4,Classic Cars,Muscle Machine Inc,USA
34,100.0,5,3400.0,01/12/2004,Shipped,4,Classic Cars,Muscle Machine Inc,USA
48,100.0,6,4800.0,01/12/2004,Shipped,4,Classic Cars,Muscle Machine Inc,USA
38,100.0,7,3800.0,01/12/2004,Shipped,4,Trucks and Buses,Muscle Machine Inc,USA
38,100.0,8,3800.0,01/12/2004,Shipped,4,Classic Cars,Muscle Machine Inc,USA
48,100.0,9,4800.0,01/12/2004,Shipped,4,Trucks and Buses,Muscle Machine Inc,USA
26,100.0,10,2600.0,01/12/2004,Shipped,4,Classic Cars,Muscle Machine Inc,USA
44,100.0,1,4400.0,02/12/2004,Shipped,4,Vintage Cars,Euro Shopping Channel,Spain
41,93.04,2,3814.64,02/12/2004,Shipped,4,Trains,Euro Shopping Channel,Spain
30,100.0,3,3000.0,02/12/2004,Shipped,4,Vintage Cars,Euro Shopping Channel,Spain
28,100.0,4,2800.0,02/12/2004,Shipped,4,Ships,Euro Shopping Channel,Spain
26,75.47,5,1962.22,02/12/2004,Shipped,4,Classic Cars,Euro Shopping Channel,Spain
43,64.97,6,2793.71,02/12/2004,Shipped,4,Ships,Euro Shopping Channel,Spain
34,50.33,7,1711.22,02/12/2004,Shipped,4,Ships,Euro Shopping Channel,Spain
31,71.4,8,2213.4,02/12/2004,Shipped,4,Trucks and Buses,Euro Shopping Channel,Spain
30,100.0,9,3000.0,02/12/2004,Shipped,4,Vintage Cars,Euro Shopping Channel,Spain
25,60.34,10,1508.5,02/12/2004,Shipped,4,Vintage Cars,Euro Shopping Channel,Spain
46,76.67,11,3526.82,02/12/2004,Shipped,4,Ships,Euro Shopping Channel,Spain
29,75.35,12,2185.15,02/12/2004,Shipped,4,Ships,Euro Shopping Channel,Spain
31,77.34,13,2397.54,02/12/2004,Shipped,4,Ships,Euro Shopping Channel,Spain
27,100.0,14,2700.0,02/12/2004,Shipped,4,Trains,Euro Shopping Channel,Spain
20,100.0,15,2000.0,02/12/2004,Shipped,4,Ships,Euro Shopping Channel,Spain
25,100.0,16,2500.0,02/12/2004,Shipped,4,Ships,Euro Shopping Channel,Spain
44,100.0,17,4400.0,02/12/2004,Shipped,4,Trains,Euro Shopping Channel,Spain
39,99.52,1,3881.28,03/12/2004,Shipped,4,Planes,"Stylish Desk Decors, Co.",UK
22,75.51,1,1661.22,03/12/2004,Shipped,4,Planes,Auto-Moto Classics Inc.,USA
20,100.0,2,2000.0,03/12/2004,Shipped,4,Vintage Cars,"Stylish Desk Decors, Co.",UK
49,100.0,2,4900.0,03/12/2004,Shipped,4,Planes,Auto-Moto Classics Inc.,USA
34,59.37,3,2018.58,03/12/2004,Shipped,4,Planes,"Stylish Desk Decors, Co.",UK
23,100.0,3,2300.0,03/12/2004,Shipped,4,Ships,Auto-Moto Classics Inc.,USA
38,68.38,4,2598.44,03/12/2004,Shipped,4,Vintage Cars,"Stylish Desk Decors, Co.",UK
49,52.64,4,2579.36,03/12/2004,Shipped,4,Planes,Auto-Moto Classics Inc.,USA
25,74.68,5,1867.0,03/12/2004,Shipped,4,Planes,"Stylish Desk Decors, Co.",UK
27,100.0,1,2700.0,04/12/2004,Shipped,4,Planes,Gift Ideas Corp.,USA
28,71.73,2,2008.44,04/12/2004,Shipped,4,Planes,Gift Ideas Corp.,USA
35,89.9,3,3146.5,04/12/2004,Shipped,4,Planes,Gift Ideas Corp.,USA
48,68.8,4,3302.4,04/12/2004,Shipped,4,Planes,Gift Ideas Corp.,USA
46,81.17,5,3733.82,04/12/2004,Shipped,4,Motorcycles,Gift Ideas Corp.,USA
43,81.95,6,3523.85,04/12/2004,Shipped,4,Planes,Gift Ideas Corp.,USA
40,44.51,7,1780.4,04/12/2004,Shipped,4,Vintage Cars,Gift Ideas Corp.,USA
40,82.21,8,3288.4,04/12/2004,Shipped,4,Vintage Cars,Gift Ideas Corp.,USA
39,100.0,9,3900.0,04/12/2004,Shipped,4,Planes,Gift Ideas Corp.,USA
31,53.47,1,1657.57,07/12/2004,Shipped,4,Motorcycles,Euro Shopping Channel,Spain
25,100.0,2,2500.0,07/12/2004,Shipped,4,Classic Cars,Euro Shopping Channel,Spain
41,70.65,3,2896.65,07/12/2004,Shipped,4,Motorcycles,Euro Shopping Channel,Spain
36,38.52,4,1386.72,07/12/2004,Shipped,4,Classic Cars,Euro Shopping Channel,Spain
40,100.0,5,4000.0,07/12/2004,Shipped,4,Motorcycles,Euro Shopping Channel,Spain
44,62.45,6,2747.8,07/12/2004,Shipped,4,Classic Cars,Euro Shopping Channel,Spain
23,100.0,7,2300.0,07/12/2004,Shipped,4,Classic Cars,Euro Shopping Channel,Spain
32,100.0,8,3200.0,07/12/2004,Shipped,4,Classic Cars,Euro Shopping Channel,Spain
28,95.39,9,2670.92,07/12/2004,Shipped,4,Classic Cars,Euro Shopping Channel,Spain
38,39.83,10,1513.54,07/12/2004,Shipped,4,Motorcycles,Euro Shopping Channel,Spain
30,100.0,1,3000.0,09/12/2004,Shipped,4,Vintage Cars,Lyon Souveniers,France
27,64.69,2,1746.63,09/12/2004,Shipped,4,Classic Cars,Lyon Souveniers,France
29,100.0,3,2900.0,09/12/2004,Shipped,4,Vintage Cars,Lyon Souveniers,France
26,100.0,4,2600.0,09/12/2004,Shipped,4,Motorcycles,Lyon Souveniers,France
48,100.0,5,4800.0,09/12/2004,Shipped,4,Vintage Cars,Lyon Souveniers,France
22,72.41,6,1593.02,09/12/2004,Shipped,4,Vintage Cars,Lyon Souveniers,France
26,31.86,7,828.36,09/12/2004,Shipped,4,Vintage Cars,Lyon Souveniers,France
43,97.6,8,4196.8,09/12/2004,Shipped,4,Classic Cars,Lyon Souveniers,France
50,50.18,9,2509.0,09/12/2004,Shipped,4,Vintage Cars,Lyon Souveniers,France
39,98.0,1,3822.0,10/12/2004,Shipped,4,Trucks and Buses,Mini Gifts Distributors Ltd.,USA
41,100.0,1,4100.0,10/12/2004,Shipped,4,Trucks and Buses,Euro Shopping Channel,Spain
28,100.0,2,2800.0,10/12/2004,Shipped,4,Trucks and Buses,Mini Gifts Distributors Ltd.,USA
36,100.0,2,3600.0,10/12/2004,Shipped,4,Trucks and Buses,Euro Shopping Channel,Spain
25,100.0,3,2500.0,10/12/2004,Shipped,4,Vintage Cars,Mini Gifts Distributors Ltd.,USA
27,100.0,3,2700.0,10/12/2004,Shipped,4,Classic Cars,Euro Shopping Channel,Spain
44,100.0,4,4400.0,10/12/2004,Shipped,4,Vintage Cars,Mini Gifts Distributors Ltd.,USA
36,82.94,4,2985.84,10/12/2004,Shipped,4,Classic Cars,Euro Shopping Channel,Spain
49,55.34,5,2711.66,10/12/2004,Shipped,4,Classic Cars,Euro Shopping Channel,Spain
49,70.58,5,3458.42,10/12/2004,Shipped,4,Vintage Cars,Mini Gifts Distributors Ltd.,USA
41,87.13,6,3572.33,10/12/2004,Shipped,4,Vintage Cars,Mini Gifts Distributors Ltd.,USA
41,100.0,6,4100.0,10/12/2004,Shipped,4,Vintage Cars,Euro Shopping Channel,Spain
41,61.99,7,2541.59,10/12/2004,Shipped,4,Trucks and Buses,Mini Gifts Distributors Ltd.,USA
41,100.0,7,4100.0,10/12/2004,Shipped,4,Trucks and Buses,Euro Shopping Channel,Spain
49,100.0,8,4900.0,10/12/2004,Shipped,4,Trucks and Buses,Mini Gifts Distributors Ltd.,USA
30,100.0,8,3000.0,10/12/2004,Shipped,4,Vintage Cars,Euro Shopping Channel,Spain
43,100.0,9,4300.0,10/12/2004,Shipped,4,Classic Cars,Mini Gifts Distributors Ltd.,USA
42,64.16,9,2694.72,10/12/2004,Shipped,4,Trucks and Buses,Euro Shopping Channel,Spain
32,100.0,10,3200.0,10/12/2004,Shipped,4,Classic Cars,Mini Gifts Distributors Ltd.,USA
20,100.0,10,2000.0,10/12/2004,Shipped,4,Classic Cars,Euro Shopping Channel,Spain
20,36.42,11,728.4,10/12/2004,Shipped,4,Trucks and Buses,Euro Shopping Channel,Spain
32,93.49,12,2991.68,10/12/2004,Shipped,4,Classic Cars,Euro Shopping Channel,Spain
25,100.0,13,2500.0,10/12/2004,Shipped,4,Classic Cars,Euro Shopping Channel,Spain
44,60.76,14,2673.44,10/12/2004,Shipped,4,Classic Cars,Euro Shopping Channel,Spain
22,100.0,1,2200.0,15/12/2004,Shipped,4,Trains,Reims Collectables,France
46,100.0,2,4600.0,15/12/2004,Shipped,4,Trucks and Buses,Reims Collectables,France
36,100.0,3,3600.0,15/12/2004,Shipped,4,Trucks and Buses,Reims Collectables,France
25,64.93,4,1623.25,15/12/2004,Shipped,4,Trains,Reims Collectables,France
49,62.09,5,3042.41,15/12/2004,Shipped,4,Classic Cars,Reims Collectables,France
48,54.68,6,2624.64,15/12/2004,Shipped,4,Classic Cars,Reims Collectables,France
22,100.0,7,2200.0,15/12/2004,Shipped,4,Classic Cars,Reims Collectables,France
42,100.0,8,4200.0,15/12/2004,Shipped,4,Classic Cars,Reims Collectables,France
25,62.46,1,1561.5,17/12/2004,Shipped,4,Planes,Souveniers And Things Co.,Australia
49,72.33,2,3544.17,17/12/2004,Shipped,4,Vintage Cars,Souveniers And Things Co.,Australia
33,82.59,3,2725.47,17/12/2004,Shipped,4,Vintage Cars,Souveniers And Things Co.,Australia
20,60.54,4,1210.8,17/12/2004,Shipped,4,Planes,Souveniers And Things Co.,Australia
44,72.42,5,3186.48,17/12/2004,Shipped,4,Planes,Souveniers And Things Co.,Australia
34,100.0,6,3400.0,17/12/2004,Shipped,4,Vintage Cars,Souveniers And Things Co.,Australia
26,100.0,7,2600.0,17/12/2004,Shipped,4,Planes,Souveniers And Things Co.,Australia
26,51.15,8,1329.9,17/12/2004,Shipped,4,Motorcycles,Souveniers And Things Co.,Australia
26,100.0,9,2600.0,17/12/2004,Shipped,4,Planes,Souveniers And Things Co.,Australia
44,100.0,10,4400.0,17/12/2004,Shipped,4,Planes,Souveniers And Things Co.,Australia
35,100.0,11,3500.0,17/12/2004,Shipped,4,Planes,Souveniers And Things Co.,Australia
23,95.2,12,2189.6,17/12/2004,Shipped,4,Planes,Souveniers And Things Co.,Australia
20,72.55,13,1451.0,17/12/2004,Shipped,4,Motorcycles,Souveniers And Things Co.,Australia
24,45.39,14,1089.36,17/12/2004,Shipped,4,Ships,Souveniers And Things Co.,Australia
22,100.0,1,2200.0,05/01/2005,Shipped,1,Motorcycles,Technics Stores Inc.,USA
50,96.92,2,4846.0,05/01/2005,Shipped,1,Motorcycles,Technics Stores Inc.,USA
23,49.67,3,1142.41,05/01/2005,Shipped,1,Motorcycles,Technics Stores Inc.,USA
22,100.0,4,2200.0,05/01/2005,Shipped,1,Motorcycles,Technics Stores Inc.,USA
31,94.58,1,2931.98,06/01/2005,Shipped,1,Classic Cars,Suominen Souveniers,Finland
48,48.28,1,2317.44,06/01/2005,Shipped,1,Motorcycles,Marseille Mini Autos,France
50,100.0,2,5000.0,06/01/2005,Shipped,1,Motorcycles,Suominen Souveniers,Finland
33,85.39,3,2817.87,06/01/2005,Shipped,1,Classic Cars,Suominen Souveniers,Finland
34,96.73,4,3288.82,06/01/2005,Shipped,1,Classic Cars,Suominen Souveniers,Finland
34,81.62,5,2775.08,06/01/2005,Shipped,1,Classic Cars,Suominen Souveniers,Finland
46,88.45,6,4068.7,06/01/2005,Shipped,1,Classic Cars,Suominen Souveniers,Finland
22,100.0,7,2200.0,06/01/2005,Shipped,1,Classic Cars,Suominen Souveniers,Finland
21,100.0,8,2100.0,06/01/2005,Shipped,1,Motorcycles,Suominen Souveniers,Finland
43,100.0,9,4300.0,06/01/2005,Shipped,1,Classic Cars,Suominen Souveniers,Finland
46,60.3,10,2773.8,06/01/2005,Shipped,1,Classic Cars,Suominen Souveniers,Finland
24,100.0,11,2400.0,06/01/2005,Shipped,1,Classic Cars,Suominen Souveniers,Finland
32,89.12,12,2851.84,06/01/2005,Shipped,1,Motorcycles,Suominen Souveniers,Finland
28,58.18,13,1629.04,06/01/2005,Shipped,1,Classic Cars,Suominen Souveniers,Finland
43,61.23,14,2632.89,06/01/2005,Shipped,1,Motorcycles,Suominen Souveniers,Finland
21,100.0,15,2100.0,06/01/2005,Shipped,1,Classic Cars,Suominen Souveniers,Finland
30,87.06,1,2611.8,07/01/2005,Shipped,1,Classic Cars,Mini Creations Ltd.,USA
44,100.0,2,4400.0,07/01/2005,Shipped,1,Motorcycles,Mini Creations Ltd.,USA
22,100.0,3,2200.0,07/01/2005,Shipped,1,Motorcycles,Mini Creations Ltd.,USA
34,100.0,1,3400.0,10/01/2005,Shipped,1,Classic Cars,Royale Belge,Belgium
49,100.0,2,4900.0,10/01/2005,Shipped,1,Classic Cars,Royale Belge,Belgium
34,100.0,3,3400.0,10/01/2005,Shipped,1,Classic Cars,Royale Belge,Belgium
49,56.3,1,2758.7,12/01/2005,Resolved,1,Classic Cars,Toys4GrownUps.com,USA
36,100.0,2,3600.0,12/01/2005,Resolved,1,Classic Cars,Toys4GrownUps.com,USA
37,100.0,3,3700.0,12/01/2005,Resolved,1,Vintage Cars,Toys4GrownUps.com,USA
45,100.0,4,4500.0,12/01/2005,Resolved,1,Vintage Cars,Toys4GrownUps.com,USA
27,100.0,5,2700.0,12/01/2005,Resolved,1,Vintage Cars,Toys4GrownUps.com,USA
46,100.0,6,4600.0,12/01/2005,Resolved,1,Classic Cars,Toys4GrownUps.com,USA
32,94.79,7,3033.28,12/01/2005,Resolved,1,Vintage Cars,Toys4GrownUps.com,USA
43,62.72,8,2696.96,12/01/2005,Resolved,1,Vintage Cars,Toys4GrownUps.com,USA
44,85.25,9,3751.0,12/01/2005,Resolved,1,Classic Cars,Toys4GrownUps.com,USA
21,60.37,10,1267.77,12/01/2005,Resolved,1,Classic Cars,Toys4GrownUps.com,USA
38,38.5,11,1463.0,12/01/2005,Resolved,1,Classic Cars,Toys4GrownUps.com,USA
28,30.59,12,856.52,12/01/2005,Resolved,1,Vintage Cars,Toys4GrownUps.com,USA
23,36.29,13,834.67,12/01/2005,Resolved,1,Vintage Cars,Toys4GrownUps.com,USA
46,79.62,1,3662.52,19/01/2005,Shipped,1,Classic Cars,Mini Gifts Distributors Ltd.,USA
40,100.0,2,4000.0,19/01/2005,Shipped,1,Classic Cars,Mini Gifts Distributors Ltd.,USA
46,37.34,3,1717.64,19/01/2005,Shipped,1,Vintage Cars,Mini Gifts Distributors Ltd.,USA
20,99.58,4,1991.6,19/01/2005,Shipped,1,Classic Cars,Mini Gifts Distributors Ltd.,USA
31,100.0,5,3100.0,19/01/2005,Shipped,1,Classic Cars,Mini Gifts Distributors Ltd.,USA
27,100.0,1,2700.0,20/01/2005,Shipped,1,Trucks and Buses,"Anna's Decorations, Ltd",Australia
42,100.0,1,4200.0,20/01/2005,Shipped,1,Vintage Cars,Collectables For Less Inc.,USA
41,100.0,2,4100.0,20/01/2005,Shipped,1,Classic Cars,Collectables For Less Inc.,USA
20,100.0,2,2000.0,20/01/2005,Shipped,1,Vintage Cars,"Anna's Decorations, Ltd",Australia
40,86.92,3,3476.8,20/01/2005,Shipped,1,Vintage Cars,Collectables For Less Inc.,USA
25,100.0,3,2500.0,20/01/2005,Shipped,1,Trucks and Buses,"Anna's Decorations, Ltd",Australia
35,65.63,4,2297.05,20/01/2005,Shipped,1,Classic Cars,"Anna's Decorations, Ltd",Australia
45,73.08,4,3288.6,20/01/2005,Shipped,1,Vintage Cars,Collectables For Less Inc.,USA
22,100.0,5,2200.0,20/01/2005,Shipped,1,Trucks and Buses,"Anna's Decorations, Ltd",Australia
21,94.22,5,1978.62,20/01/2005,Shipped,1,Vintage Cars,Collectables For Less Inc.,USA
28,44.21,6,1237.88,20/01/2005,Shipped,1,Vintage Cars,Collectables For Less Inc.,USA
29,57.53,6,1668.37,20/01/2005,Shipped,1,Trucks and Buses,"Anna's Decorations, Ltd",Australia
32,98.63,7,3156.16,20/01/2005,Shipped,1,Vintage Cars,Collectables For Less Inc.,USA
22,96.86,7,2130.92,20/01/2005,Shipped,1,Trucks and Buses,"Anna's Decorations, Ltd",Australia
49,100.0,8,4900.0,20/01/2005,Shipped,1,Trucks and Buses,"Anna's Decorations, Ltd",Australia
44,100.0,8,4400.0,20/01/2005,Shipped,1,Vintage Cars,Collectables For Less Inc.,USA
27,56.85,9,1534.95,20/01/2005,Shipped,1,Classic Cars,"Anna's Decorations, Ltd",Australia
26,100.0,1,2600.0,23/01/2005,Shipped,1,Trucks and Buses,Mini Gifts Distributors Ltd.,USA
20,66.47,2,1329.4,23/01/2005,Shipped,1,Trucks and Buses,Mini Gifts Distributors Ltd.,USA
34,100.0,3,3400.0,23/01/2005,Shipped,1,Classic Cars,Mini Gifts Distributors Ltd.,USA
49,35.71,4,1749.79,23/01/2005,Shipped,1,Trucks and Buses,Mini Gifts Distributors Ltd.,USA
20,100.0,5,2000.0,23/01/2005,Shipped,1,Trucks and Buses,Mini Gifts Distributors Ltd.,USA
32,100.0,6,3200.0,23/01/2005,Shipped,1,Classic Cars,Mini Gifts Distributors Ltd.,USA
25,100.0,7,2500.0,23/01/2005,Shipped,1,Classic Cars,Mini Gifts Distributors Ltd.,USA
45,100.0,8,4500.0,23/01/2005,Shipped,1,Classic Cars,Mini Gifts Distributors Ltd.,USA
28,50.32,9,1408.96,23/01/2005,Shipped,1,Classic Cars,Mini Gifts Distributors Ltd.,USA
48,56.55,10,2714.4,23/01/2005,Shipped,1,Trucks and Buses,Mini Gifts Distributors Ltd.,USA
30,99.55,11,2986.5,23/01/2005,Shipped,1,Trains,Mini Gifts Distributors Ltd.,USA
25,97.27,12,2431.75,23/01/2005,Shipped,1,Classic Cars,Mini Gifts Distributors Ltd.,USA
34,100.0,1,3400.0,26/01/2005,Shipped,1,Classic Cars,"Tokyo Collectables, Ltd",Japan
44,100.0,2,4400.0,26/01/2005,Shipped,1,Ships,"Tokyo Collectables, Ltd",Japan
28,100.0,3,2800.0,26/01/2005,Shipped,1,Vintage Cars,"Tokyo Collectables, Ltd",Japan
40,100.0,4,4000.0,26/01/2005,Shipped,1,Classic Cars,"Tokyo Collectables, Ltd",Japan
25,84.71,5,2117.75,26/01/2005,Shipped,1,Trains,"Tokyo Collectables, Ltd",Japan
48,100.0,6,4800.0,26/01/2005,Shipped,1,Classic Cars,"Tokyo Collectables, Ltd",Japan
41,86.89,7,3562.49,26/01/2005,Shipped,1,Vintage Cars,"Tokyo Collectables, Ltd",Japan
37,100.0,8,3700.0,26/01/2005,Shipped,1,Ships,"Tokyo Collectables, Ltd",Japan
24,58.58,9,1405.92,26/01/2005,Shipped,1,Trains,"Tokyo Collectables, Ltd",Japan
29,100.0,1,2900.0,31/01/2005,Shipped,1,Ships,"Oulu Toy Supplies, Inc.",Finland
34,96.34,2,3275.56,31/01/2005,Shipped,1,Ships,"Oulu Toy Supplies, Inc.",Finland
39,100.0,3,3900.0,31/01/2005,Shipped,1,Classic Cars,"Oulu Toy Supplies, Inc.",Finland
28,57.55,4,1611.4,31/01/2005,Shipped,1,Planes,"Oulu Toy Supplies, Inc.",Finland
22,86.74,5,1908.28,31/01/2005,Shipped,1,Ships,"Oulu Toy Supplies, Inc.",Finland
50,60.49,6,3024.5,31/01/2005,Shipped,1,Vintage Cars,"Oulu Toy Supplies, Inc.",Finland
38,70.44,7,2676.72,31/01/2005,Shipped,1,Planes,"Oulu Toy Supplies, Inc.",Finland
